"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"id129221",7.79871261771531,0.268028007054499,0.42394531433526,0.632223067436806,0.527241126136742,NA
"id129223",6.0916458667546,-0.149882320907136,0.701906584506674,-0.213535994982123,0.830908916539709,NA
"id129224",4.72910938587664,0.451297030909692,0.870028697028045,0.518715109572006,0.603959423479315,NA
"id129225",0.351266355906419,-0.613591729198919,2.11432926460577,-0.290206326644837,0.771658396429672,NA
"id129226",4.21377292674475,0.68000349773351,0.728720004332944,0.933147839623219,0.350743641619164,NA
"id129227",2.41831530002049,0.954488037077583,0.951875624988255,1.00274448890249,0.315984158500858,NA
"id129228",1.97253804283496,0.353892000339842,0.823822193248459,0.429573278360456,0.667506078589502,NA
"id129229",3.11647761519137,0.673825198336699,0.775936095779204,0.868402954833589,0.385173777836351,NA
"id129230",26.1467270239989,0.737458754600405,0.298020441386808,2.47452406676775,0.0133413831610054,0.0748277577291172
"id129231",1.02735110452834,0.375659316733126,1.51427357248727,0.248078896415056,0.80407336355096,NA
"id129232",0.3912086192963,0.302678772970705,2.07334008810176,0.145986070836947,0.883932384479978,NA
"id129233",3.06290902504755,0.377991636469682,0.633012767717358,0.597131141339721,0.550419827927378,NA
"id129234",2.27759922413769,2.75773015939176,1.04902674677458,2.62884637390886,0.00856750554025926,NA
"id129235",2.53449434432172,0.92448313469744,0.746436450501317,1.23852892510346,0.215520003704836,NA
"id129236",210.641096714346,-0.0758113964804314,0.234477119409396,-0.323321084254984,0.746452087856454,0.89992821806993
"id129237",13.5825227467048,-0.122643645713982,0.343821718462108,-0.356707093032283,0.721311094946586,0.898616498937405
"id129238",2.48745285863825,0.361716869192869,0.849436776348961,0.425831420612133,0.670230689773196,NA
"id129239",1.14193514319653,2.33597546474083,1.40822020335383,1.65881405420647,0.0971532674352766,NA
"id129240",2.55931064756911,-2.02307222028936,0.847631575969832,-2.38673531949848,0.0169987245982889,NA
"id129241",56.4576035297829,-0.288973436788281,0.368051810561537,-0.785143364319806,0.432369517158265,0.691441619731423
"id129242",1.03266714504054,-0.0313520346196172,1.0222301863105,-0.0306702296992178,0.975532533246912,NA
"id129243",0.239870250216999,-0.252353797938742,2.54856456673547,-0.0990180124264966,0.921123968537794,NA
"id129244",0.655752293033646,1.7988985642359,1.69455347790963,1.06157674436748,0.288427875815834,NA
"id129245",1.40436916743977,0.943300277934705,1.0291604453089,0.9165726123992,0.359366641322843,NA
"id129246",18.0436467032841,0.106579356781107,0.329268809340371,0.323684946031235,0.746176569129156,0.89992821806993
"id129247",0.382447571090823,-0.318546345603636,2.33043612352754,-0.136689584575036,0.891276162559744,NA
"id129248",0.497585171077588,2.32513261472197,2.13547467604787,1.08881301230184,0.276236352237097,NA
"id129250",1.89927832401439,0.740767110537893,0.795798674720767,0.930847378952743,0.351932517521635,NA
"id129252",0.598308149360889,0.0189363699615703,1.75355942990155,0.0107988184709733,0.991383956926654,NA
"id129253",0.189048791039461,0.388837260012763,2.75290065334527,0.141246382988887,0.887675305017287,NA
"id129254",0.902329746868447,-0.362026109599774,1.20583960127079,-0.300227417658407,0.764003692893056,NA
"id129255",0.105767320714353,-0.893547350870104,3.0414330302705,-0.293791558774067,0.76891718571833,NA
"id129257",0.520067421509249,1.94651392756712,1.4278737807254,1.36322548522338,0.172811457681088,NA
"id129258",1.13311634157594,0.231521507913848,1.36985242080357,0.169012007715426,0.865787196483864,NA
"id129259",341.222404597855,-0.507920189330169,0.189087485371258,-2.68616502214786,0.00722773815621262,0.0480220733461119
"id129276",10.7046268753892,-0.406611431430642,0.538548762867079,-0.755013212296617,0.450241054708834,0.691441619731423
"id129277",82.1461443253442,-0.406758730722398,0.27774586160944,-1.46449969898876,0.143057465254263,0.346508361564834
"id129291",0.521895546523779,-0.776804563973854,1.7681789480104,-0.439324631054981,0.660426329276548,NA
"id129294",10.0588550543041,0.414772477433584,0.512159286115645,0.809850545870857,0.418026077878828,0.683269789879602
"id129295",1.2099706193775,0.894096874338557,1.09425462088902,0.81708302370444,0.413880983746693,NA
"id129296",19.7891379247272,-0.193645236067094,0.581986473093273,-0.332731506692698,0.739336964461603,0.89992821806993
"id129297",36.520031876028,0.36102513763319,0.298064848455172,1.21123017190498,0.22580720220771,0.485485484746577
"id129298",2.85685478370966,0.144861788060433,0.890492529587668,0.162676028430591,0.870773522087627,NA
"id129299",4.64395384525127,1.07906662192071,0.572414429266476,1.88511429263495,0.0594144087903385,NA
"id129300",620.16979340602,0.0499836594755089,0.167059214250314,0.299197261879944,0.764789538366807,0.913498615271463
"id129301",6.85883804477348,-0.25584161734541,0.723776440179569,-0.353481549194854,0.723727458745747,NA
"id129302",15.1859344797315,0.260465381867502,0.373149133977677,0.698019526646104,0.485164982544452,0.706605026937995
"id129303",15.1425880375055,1.02751169746227,0.429683494219922,2.39132224366144,0.0167878110183123,0.0876964705434018
"id129304",6.86592417288973,-0.844054754946127,0.51113422315844,-1.65133680490122,0.098669820963484,NA
"id129305",37.4336011088656,-0.0882071416673378,0.236353535486455,-0.373200009408756,0.708999589172743,0.898616498937405
"id129306",94.8679486706812,0.173337888754397,0.307546225370622,0.563615724906097,0.573015682719551,0.781953144346375
"id129307",24.767276526583,0.315707037624412,0.269216507784222,1.17268825831978,0.240920841715379,0.487284004020555
"id129308",9.45138085713131,0.342268374025887,0.450123555593573,0.760387608630126,0.447022927956149,0.691441619731423
"id129309",0.971427394460856,0.393689453711179,1.27870991658574,0.307880191280882,0.758173499208299,NA
"id129310",66.4810311531486,-0.0154493535446643,0.240499800693191,-0.0642385295128508,0.948780298619795,0.983178646498175
"id129311",8.12706075802639,-0.0533212644842792,0.412468177807499,-0.12927364425472,0.897141125259581,NA
"id129312",3626.83709284989,-0.32694386282666,0.137926813744624,-2.37041554104199,0.0177681029457285,0.0876964705434018
"id129313",7.06071485107118,0.20430277160144,0.448151357885942,0.455878952515494,0.648477025471693,NA
"id129324",3.2802731964366,1.47328629026362,0.649381830038819,2.26875194548567,0.023283414750038,NA
"id129335",51.6761503270516,0.0982118656832291,0.210642251585779,0.466249600656375,0.641036849453149,0.835290440196527
"id129336",0.44702264434707,-0.00105105875093843,1.83950412675407,-0.000571381567266768,0.999544103493957,NA
"id129346",0.110011974752368,-1.15275739159996,3.04070888185129,-0.379108108138956,0.704607585516974,NA
"id129347",2.18866291966859,0.449739649321983,0.913554728615061,0.492296340038416,0.622509867094541,NA
"id129348",5.35865134878951,-0.201965740336426,0.887698197580079,-0.227516222165368,0.820022356497506,NA
"id129349",65.3907905368876,-0.751674458841433,0.276193722334022,-2.72154795007389,0.00649769578276438,0.0480220733461119
"id129350",4.17428102427231,0.563323277231473,0.764590032997975,0.736765132842066,0.461265190170537,NA
"id129351",4.60266848670467,0.985337100748681,0.614323323722993,1.60393894012884,0.108727512361962,NA
"id129352",44.4056149285325,0.440762348235442,0.25227411765838,1.74715643573197,0.080610206139144,0.261283844693875
